"entity_name","entity_regno","entity_regdate","vatid","capital","entity_contact_type","entity_contact","entity_contact_address","entity_contact_address_city","entity_contact_address_country","entity_contact_address_zip","entity_contact_delivery_person","entity_contact_delivery_email","entity_contact_delivery_phone","entity_contact_note"
"Dantes Services OÜ",16311877,"09.09.2021","EE102430248","2500 EUR","notificationemail","athos92@hotmail.com","","","","","","","",""
"DARLYLE TRADING CORPORATION OÜ",14610529,"20.11.2018","EE102121120",2500,"address","","Peterburi tee 2c/2","Tallinn","EE",11415,"","","",""
"DARLYLE TRADING CORPORATION OÜ",14610529,"20.11.2018","EE102121120",2500,"ariregistriaddres","","Peterburi tee 2c/2","Tallinn","EE",11415,"","","",""
"DARLYLE TRADING CORPORATION OÜ",14610529,"20.11.2018","EE102121120",2500,"email","cooperh75@hotmail.com","","","","","","","",""
"DARLYLE TRADING CORPORATION OÜ",14610529,"20.11.2018","EE102121120",2500,"notificationemail","edouard.dupasquier@ad-conseil.lv","","","","","","","",""
"Daybreak Investments OÜ",14971807,"14.05.2020","",2500,"address","","Roosikrantsi tn 2-1271","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Daybreak Investments OÜ",14971807,"14.05.2020","",2500,"ariregistriaddres","","Roosikrantsi tn 2-1271","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Daybreak Investments OÜ",14971807,"14.05.2020","",2500,"email","1271@000.ee","","","","","","","",""
"Daybreak Investments OÜ",14971807,"14.05.2020","",2500,"notificationemail","suki.suen@aeneasgroup.com","","","","","","","",""
"Dealmakers OÜ",14616472,"29.11.2018","",2508,"address","","Punane tn 68-170","Tallinn","EE",13619,"","","",""
"Dealmakers OÜ",14616472,"29.11.2018","",2508,"ariregistriaddres","","Punane tn 68-170","Tallinn","EE",13619,"","","",""
"Dealmakers OÜ",14616472,"29.11.2018","",2508,"email","honey.motwani5000@gmail.com","","","","","","","",""
"Dealmakers OÜ",14616472,"29.11.2018","",2508,"phone","+382 69539417","","","","","","","",""
"Decarbonice OÜ",16586485,"04.10.2022","",2500,"address","","Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Decarbonice OÜ",16586485,"04.10.2022","",2500,"ariregistriaddres","","Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Decarbonice OÜ",16586485,"04.10.2022","",2500,"email","1249@000.ee","","","","","","","",""
"Decarbonice OÜ",16586485,"04.10.2022","",2500,"notificationemail","andrej91@mail.ru","","","","","","","",""
"Delta-Auto OÜ",11448873,"19.11.2007","",2556,"address","","Roosikrantsi tn 2-31","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Delta-Auto OÜ",11448873,"19.11.2007","",2556,"ariregistriaddres","","Roosikrantsi tn 2-31","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Delta-Auto OÜ",11448873,"19.11.2007","",2556,"email","k031@000.ee","","","","","","","",""
"Delta-Auto OÜ",11448873,"19.11.2007","",2556,"notificationemail","kaisa.ronkko@delta.fi","","","","","","","",""
"DeltaBox OÜ",14318326,"24.08.2017","",0,"ariregistriaddres","","","","","","","","",""
"DeltaBox OÜ",14318326,"24.08.2017","",0,"email","hello@proofsuite.com","","","","","","","",""
"DeltaBox OÜ",14318326,"24.08.2017","",0,"notificationemail","tai@proofsuite.com","","","","","","","",""
"DeltaGrid OÜ",14385009,"06.12.2017","",2500,"email","DeltaGrid OÜ","","","","","","","",""
"DeltaGrid OÜ",14385009,"06.12.2017","",2500,"notificationemail","ivan@altairentertainment.com","","","","","","","",""
"DeltaSmart OÜ",12561940,"30.10.2013","",2500,"email","t-62@ukr.net","","","","","","","",""
"DeltaSmart OÜ",12561940,"30.10.2013","",2500,"notificationemail","t-62@ukr.net","","","","","","","",""
"DeNeyratGlobal OÜ",14471499,"17.04.2018","","2500 EUR","address","","Roosikrantsi tn 2-280","Tallinn","EE",10119,"","","",""
"DeNeyratGlobal OÜ",14471499,"17.04.2018","","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-280","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"DeNeyratGlobal OÜ",14471499,"17.04.2018","","2500 EUR","email","K280@000.ee","","","","","","","",""
"DeNeyratGlobal OÜ",14471499,"17.04.2018","","2500 EUR","notificationemail","bertrand_baraduc@yahoo.fr","","","","","","","",""
"Devaney OÜ",11126514,"26.04.2005","",2556,"address","","Roosikrantsi tn 2-35","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Devaney OÜ",11126514,"26.04.2005","",2556,"ariregistriaddres","","Roosikrantsi tn 2-35","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Devaney OÜ",11126514,"26.04.2005","",2556,"email","laara@devaney.eu","","","","","","","",""
"Devaney OÜ",11126514,"26.04.2005","",2556,"notificationemail","laara@devaney.eu","","","","","","","",""
"DevComBat OÜ",14710024,"23.04.2019","","2500 EUR","ariregistriaddres","","","","","","","","",""
"DevComBat OÜ",14710024,"23.04.2019","","2500 EUR","email","info@devcombat.com","","","","","","","",""
"DevComBat OÜ",14710024,"23.04.2019","","2500 EUR","notificationemail","info@devcombat.com","","","","","","","",""
"deVere OÜ",14528555,"18.07.2018","",12000,"address","","Pärnu mnt 139d","Kesklinna linnaosa, Tallinn, Harju maakond","EE",60532,"","","",""
"deVere OÜ",14528555,"18.07.2018","",12000,"ariregistriaddres","","Pärnu mnt 139d","Tallinn","EE",60532,"","","",""
"deVere OÜ",14528555,"18.07.2018","",12000,"email","siimsellik@hotmail.com","","","","","","","",""
"deVere OÜ",14528555,"18.07.2018","",12000,"notificationemail","nigel.green@devere-group.com","","","","","","","",""
"DIAMONT LAW OÜ",14031263,"12.04.2016","",2500,"address","","Majaka tn 26","Tallinn","EE",11412,"","","",""
"DIAMONT LAW OÜ",14031263,"12.04.2016","",2500,"ariregistriaddres","","Mäealuse tn 3a","Tallinn","EE",12618,"","","",""
"DIAMONT LAW OÜ",14031263,"12.04.2016","",2500,"email","contact@diamont.ee","","","","","","","",""
"DIAMONT LAW OÜ",14031263,"12.04.2016","",2500,"phone","+372 55681157","","","","","","","",""
"Didenko.Legal OÜ",16471026,"30.03.2022","EE102552896",2500,"address","","Tornimäe tn 7-26","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10145,"","","",""
"Didenko.Legal OÜ",16471026,"30.03.2022","EE102552896",2500,"ariregistriaddres","","Tornimäe tn 7-26","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10145,"","","",""
"Didenko.Legal OÜ",16471026,"30.03.2022","EE102552896",2500,"email","andrej91@mail.ru","","","","","","","",""
"DigiBank OÜ",14073971,"03.07.2016","",2500,"address","","Rännaku pst 12","Nõmme linnaosa, Tallinn, Harju maakond","EE",10917,"","","",""
"DigiBank OÜ",14073971,"03.07.2016","",2500,"ariregistriaddres","","Rännaku pst 12","Tallinn","EE",10917,"","","",""
"DigiBank OÜ",14073971,"03.07.2016","",2500,"email","robertodiomedi@gmail.com","","","","","","","",""
"DigiBank OÜ",14073971,"03.07.2016","",2500,"notificationemail","robertodiom70@gmail.com","","","","","","","",""
"DigiBank OÜ",14073971,"03.07.2016","",2500,"phone","+41 764724329","","","","","","","",""
"DigiBlue Group OÜ",14076248,"06.07.2016","EE102507427","2500 EUR","address","","Roosikrantsi tn 2-199","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"DigiBlue Group OÜ",14076248,"06.07.2016","EE102507427","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-199","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"DigiBlue Group OÜ",14076248,"06.07.2016","EE102507427","2500 EUR","email","info@digi-blue.com","","","","","","","",""
"DigiBlue Group OÜ",14076248,"06.07.2016","EE102507427","2500 EUR","notificationemail","info@digi-blue.com","","","","","","","",""
"DigiHotel OÜ",14454394,"22.03.2018","",2500,"ariregistriaddres","","","","","","","","",""
"DigiHotel OÜ",14454394,"22.03.2018","",2500,"email","K316@000.ee","","","","","","","",""
"DigiHotel OÜ",14454394,"22.03.2018","",2500,"notificationemail","shamansurov@gmail.com","","","","","","","",""
"DigiPower OÜ",16029655,"14.08.2020","",2500,"address","","Roosikrantsi tn 2-1076","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"DigiPower OÜ",16029655,"14.08.2020","",2500,"ariregistriaddres","","Roosikrantsi tn 2-1076","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"DigiPower OÜ",16029655,"14.08.2020","",2500,"email","1076@000.ee","","","","","","","",""
"DigiPower OÜ",16029655,"14.08.2020","",2500,"notificationemail","digipower.plc@yahoo.com","","","","","","","",""
"Digital Value Trading OÜ",14485260,"09.05.2018","",2500,"email","Digital Value Trading OÜ","","","","","","","",""
"DigiWallet OÜ",14422940,"05.02.2018","",2500,"ariregistriaddres","","","","","","","","",""
"DigiWallet OÜ",14422940,"05.02.2018","",2500,"email","DigiWallet OÜ","","","","","","","",""
"DigiWallet OÜ",14422940,"05.02.2018","",2500,"notificationemail","rajiv@greatmega.biz","","","","","","","",""
"Dinengo Services OÜ",14819614,"04.10.2019","",2500,"email","Dinengo Services OÜ","","","","","","","",""
"Direstraits 789293 OÜ",14594807,"26.10.2018","",2500,"address","","Roosikrantsi tn 2-1052","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Direstraits 789293 OÜ",14594807,"26.10.2018","",2500,"ariregistriaddres","","Roosikrantsi tn 2-1052","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Direstraits 789293 OÜ",14594807,"26.10.2018","",2500,"delivery","","Av. La Estancia, Centro Comercial Ciudad Tamanaco, Torre C, Piso 10, Oficia 1006","Chuao, Caracas","VE",1060,"Andres Elias Hobaica Diaz","andreshobaica@me.com",+584123209805,""
"Direstraits 789293 OÜ",14594807,"26.10.2018","",2500,"email","1052@000.ee","","","","","","","",""
"Direstraits 789293 OÜ",14594807,"26.10.2018","",2500,"notificationemail","Andreshobaica@me.com","","","","","","","",""
"Dline OÜ",12613860,"14.02.2014","EE101702951",2500,"address","","Roosikrantsi tn 2-143","Tallinn","EE",10119,"","","",""
"Dline OÜ",12613860,"14.02.2014","EE101702951",2500,"email","dental@i-dental.lt","","","","","","","",""
"Dline OÜ",12613860,"14.02.2014","EE101702951",2500,"notificationemail","dental@i-dental.lt","","","","","","","",""
"DquestCorp OÜ",14470790,"16.04.2018","",2500,"email","Rockeurope1@gmail.com","","","","","","","",""
"DreamBox OÜ",14421194,"01.02.2018","",2500,"ariregistriaddres","","","","","","","","",""
"DreamBox OÜ",14421194,"01.02.2018","",2500,"email","henkblanken37@hotmail.com","","","","","","","",""
"DreamBox OÜ",14421194,"01.02.2018","",2500,"notificationemail","henkblanken37@hotmail.com","","","","","","","",""
"Dristor Services OÜ",14638143,"08.01.2019","",2500,"ariregistriaddres","","","","","","","","",""
"Dristor Services OÜ",14638143,"08.01.2019","",2500,"email","688K@000.ee","","","","","","","",""
"DriveCom OÜ",14522765,"10.07.2018","","2500 EUR","address","","Roosikrantsi tn 2-479","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"DriveCom OÜ",14522765,"10.07.2018","","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-479","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"DriveCom OÜ",14522765,"10.07.2018","","2500 EUR","delivery","","Bohdana Khmelnytskoho 19-21 Leonardo Business Center 14th Floor Asters Office","Kyiv","UA","01030","Oleksiy Demyanenko","Oleksiy.demyanenko@asterslaw.com",+380442306000,""
"DriveCom OÜ",14522765,"10.07.2018","","2500 EUR","email","DriveComOU2018@gmail.com","","","","","","","",""
"DriveCom OÜ",14522765,"10.07.2018","","2500 EUR","notificationemail","i.klok@wlp.com.ua","","","","","","","",""
"DSC WORLDWIDE INVESTMENTS OÜ",16449185,"23.02.2022","",2500,"address","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"DSC WORLDWIDE INVESTMENTS OÜ",16449185,"23.02.2022","",2500,"ariregistriaddres","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"DSC WORLDWIDE INVESTMENTS OÜ",16449185,"23.02.2022","",2500,"email","1172@000.ee","","","","","","","",""
"DSC WORLDWIDE INVESTMENTS OÜ",16449185,"23.02.2022","",2500,"notificationemail","esteban@santoscapital.com","","","","","","","",""
"Easy Technologies Software OÜ",16022661,"04.08.2020","EE102355941",2500,"address","","Pärnu mnt 41a-304","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Easy Technologies Software OÜ",16022661,"04.08.2020","EE102355941",2500,"ariregistriaddres","","Pärnu mnt 41a-304","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Easy Technologies Software OÜ",16022661,"04.08.2020","EE102355941",2500,"email","finance@easy-technologies.com","","","","","","","",""
"Easy Technologies Software OÜ",16022661,"04.08.2020","EE102355941",2500,"notificationemail","alexandra@easy-technologies.com","","","","","","","",""
"Easy Technologies Software OÜ",16022661,"04.08.2020","EE102355941",2500,"phone","+380 961944681","","","","","","","",""
"ECP Trade OÜ",14075705,"05.07.2016","",2500,"address","","Roosikrantsi tn 2-403","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"ECP Trade OÜ",14075705,"05.07.2016","",2500,"ariregistriaddres","","Roosikrantsi tn 2-403","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"ECP Trade OÜ",14075705,"05.07.2016","",2500,"email","K403@000.ee","","","","","","","",""
"ECP Trade OÜ",14075705,"05.07.2016","",2500,"notificationemail","nvshteyn@mail.ru","","","","","","","",""
"EDEN Digital Learning Europe Mittetulundusühing",80562628,"06.03.2019","EE102565294","0 EUR","address","","Kuklase tn 16-12","Mustamäe linnaosa, Tallinn, Harju maakond","EE",13423,"","","",""
"EDEN Digital Learning Europe Mittetulundusühing",80562628,"06.03.2019","EE102565294","0 EUR","ariregistriaddres","","Kuklase tn 16-12","Mustamäe linnaosa, Tallinn, Harju maakond","EE",13423,"","","",""
"EDEN Digital Learning Europe Mittetulundusühing",80562628,"06.03.2019","EE102565294","0 EUR","delivery","","Egry J. u. 1.","Budapest","HU",1111,"EDEN Secretartiat - Dóra Katona","secretariat@eden-online.org",+36308691114,""
"EDEN Digital Learning Europe Mittetulundusühing",80562628,"06.03.2019","EE102565294","0 EUR","email","304K@000.ee","","","","","","","",""
"EDEN Digital Learning Europe Mittetulundusühing",80562628,"06.03.2019","EE102565294","0 EUR","notificationemail","secretariat@eden-online.org","","","","","","","",""
"EduCap Est OÜ",16362225,"10.11.2021","EE102490563","0 EUR","address","","Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"EduCap Est OÜ",16362225,"10.11.2021","EE102490563","0 EUR","ariregistriaddres","","","","","","","","",""
"egoCube OÜ",12711692,"29.08.2014","",2500,"email","ivan.starodub@gmail.com","","","","","","","",""
"EIT Digital","","00.00.0000","BE0831431639",NULL,"vatidrequestaddress","","Guimardstraat 7","Brussel","BE",1040 ,"","","",""
"eKapitaCoin OÜ",14832164,"22.10.2019","EE102248702",2500,"ariregistriaddres","","","","","","","","",""
"eKapitaCoin OÜ",14832164,"22.10.2019","EE102248702",2500,"email","1201@000.ee","","","","","","","",""
"eKapitaCoin OÜ",14832164,"22.10.2019","EE102248702",2500,"notificationemail","duiliop@gmail.com","","","","","","","",""
"Elevated Imperium OÜ",14281528,"21.06.2017","",2500,"email","sky.sun3211189@gmail.com","","","","","","","",""
"ElitePro Coaching OÜ",14313501,"16.08.2017","EE102054080",2500,"address","","Roosikrantsi tn 2-328","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"ElitePro Coaching OÜ",14313501,"16.08.2017","EE102054080",2500,"ariregistriaddres","","Roosikrantsi tn 2-328","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"ElitePro Coaching OÜ",14313501,"16.08.2017","EE102054080",2500,"email","jeanvalride@yahoo.fr","","","","","","","",""
"ElitePro Coaching OÜ",14313501,"16.08.2017","EE102054080",2500,"notificationemail","jeanvalride@yahoo.fr","","","","","","","","kinnitatud"
"EMH GLOBALE OÜ",16059389,"23.09.2020","EE102340299",2500,"address","","Pikk tn 11","Pärnu linn, Pärnu linn, Pärnu maakond","EE",80013,"","","",""
"EMH GLOBALE OÜ",16059389,"23.09.2020","EE102340299",2500,"ariregistriaddres","","Pikk tn 11","Pärnu linn, Pärnu linn, Pärnu maakond","EE",80013,"","","",""
"EMH GLOBALE OÜ",16059389,"23.09.2020","EE102340299",2500,"email","EMH GLOBALE OÜ","","","","","","","",""
"EminGroup OÜ",14656371,"06.02.2019","",2500,"ariregistriaddres","","","","","","","","",""
"EminGroup OÜ",14656371,"06.02.2019","",2500,"email","725K@000.ee","","","","","","","",""
"EminGroup OÜ",14656371,"06.02.2019","",2500,"notificationemail","msironi@roccoeassociati.it","","","","","","","",""
"EmpowerHumanity MTÜ",80582045,"10.06.2020","",0,"address","","Laulu tn 14","Nõmme linnaosa, Tallinn, Harju maakond","EE",10918,"","","",""
"EmpowerHumanity MTÜ",80582045,"10.06.2020","",0,"ariregistriaddres","","Laulu tn 14","Nõmme linnaosa, Tallinn, Harju maakond","EE",10918,"","","",""
"EmpowerHumanity MTÜ",80582045,"10.06.2020","",0,"email","david.th340d.hopkins@gmail.com","","","","","","","",""
"EmpowerHumanity MTÜ",80582045,"10.06.2020","",0,"notificationemail","davidhopkins@live.com","","","","","","","",""
"EnergyKey AS",14305370,"02.08.2017","EE101996877",175000,"address","","Laki tn 30-302/3","Tallinn","EE",12915,"","","",""
"EnergyKey AS",14305370,"02.08.2017","EE101996877",175000,"ariregistriaddres","","Laki tn 30-302/3","Tallinn","EE",12915,"","","",""
"EnergyKey AS",14305370,"02.08.2017","EE101996877",175000,"email","markus.winfridsson@gmail.com","","","","","","","",""
"Eolus Offshore Estonia OÜ",16624234,"01.12.2022","EE102565003",2500,"address","","Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Eolus Offshore Estonia OÜ",16624234,"01.12.2022","EE102565003",2500,"ariregistriaddres","","Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Eolus Offshore Estonia OÜ",16624234,"01.12.2022","EE102565003",2500,"email","agneta.warnhag@eolusvind.com","","","","","","","",""
"Eolus Offshore Estonia OÜ",16624234,"01.12.2022","EE102565003",2500,"notificationemail","agneta.warnhag@eolusvind.com","","","","","","","",""
"EURO CRYPTO EXCHANGEBANQUE OÜ",14526645,"16.07.2018","",2500,"address","","","","","","","","",""
"EURO CRYPTO EXCHANGEBANQUE OÜ",14526645,"16.07.2018","",2500,"ariregistriaddres","","","","","","","","",""
"EURO CRYPTO EXCHANGEBANQUE OÜ",14526645,"16.07.2018","",2500,"email","EURO CRYPTO EXCHANGEBANQUE OÜ","","","","","","","",""
"EURO CRYPTO EXCHANGEBANQUE OÜ",14526645,"16.07.2018","",2500,"notificationemail","youcefaden@gmail.com","","","","","","","",""
